max_power,trm_len_6,engine_type_dissel,low_education_ind_0.0,marital_status_M,time_of_week_driven_weekday,time_driven_6am - 12pm,gender_F,veh_age_1,area_B,veh_age_4,veh_body_STNWG,agecat_3,area_A,veh_color_black,area_D,agecat_1,engine_type_hybrid,veh_color_yellow,agecat_2,veh_color_red,time_driven_6pm - 12am,veh_body_COUPE,veh_body_RDSTR,veh_body_UTE,veh_body_CONVT,driving_history_score,veh_body_HDTOP,veh_color_brown,claim_amt,claim_cnt,claim_sev,claim_freq,sample
252,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,84.0,0,0,4112.706709,1,4112.706709,1.618260985156896,1|bld
164,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,55.0,0,0,2439.947137,1,2439.947137,1.6123049722450244,1|bld
152,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55.0,0,0,3827.517097,1,3827.517097,1.0940567634306302,1|bld
122,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,98.0,0,0,2077.01839,1,2077.01839,1.825156524419698,1|bld
110,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,117.0,0,1,2328.231773,1,2328.231773,2.7338884041735128,1|bld
152,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,72.0,0,0,4669.484671,1,4669.484671,1.5200592128729973,1|bld
117,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,135.0,0,0,4879.362747,2,2439.6813735,2.473007503326099,1|bld
261,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,88.0,0,0,3754.631893,1,3754.631893,1.0738777817441454,1|bld
157,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.0,0,0,4212.440316,1,4212.440316,1.9264840063663824,1|bld
138,0,1,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,78.0,0,0,2086.8783350000003,1,2086.8783350000003,1.955360886430477,1|bld
159,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,73.0,0,0,3559.988834,1,3559.988834,1.1749905397399178,1|bld
116,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,78.0,0,0,2759.767648,1,2759.767648,1.3928913699788086,1|bld
189,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,95.0,0,0,4008.307067,1,4008.307067,1.000675671223345,1|bld
142,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,122.0,0,0,2386.654003,1,2386.654003,1.5633595815101518,1|bld
199,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,0,0,5002.280804,1,5002.280804,1.3642220247716992,1|bld
219,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,114.0,0,0,5193.366521,1,5193.366521,1.35543957875356,1|bld
206,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,55.0,1,0,3938.978401,1,3938.978401,1.0006423323259666,1|bld
115,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55.0,0,0,2091.849429,1,2091.849429,1.7682287452848633,1|bld
240,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,68.0,0,0,2378.104057,1,2378.104057,1.4829890244100943,1|bld
92,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,76.0,0,0,2300.425636,1,2300.425636,1.4606480975360152,1|bld
128,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,79.0,0,0,3639.610356,1,3639.610356,1.0006753347692536,1|bld
149,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,58.0,0,0,3752.932936,1,3752.932936,1.0569162383872082,1|bld
180,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,69.0,0,0,3639.519039,1,3639.519039,1.9077263297901768,1|bld
280,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,55.0,1,0,5613.283463,1,5613.283463,1.2150333584188715,1|bld
111,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,83.0,0,0,2385.94906,1,2385.94906,1.8297880573693155,1|bld
112,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,74.0,0,0,2370.257664,1,2370.257664,1.325230030546327,1|bld
106,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.0,0,0,4474.521005,1,4474.521005,1.5796773123648231,1|bld
141,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,75.0,0,0,3486.320337,1,3486.320337,2.0339299316609813,1|bld
193,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,98.0,0,1,3987.742447,1,3987.742447,1.4885733603271027,1|bld
158,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0,0,0,2030.052663,1,2030.052663,3.4159013274271124,1|bld
102,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,90.0,0,0,6780.08336,2,3390.04168,2.0012733381792436,1|bld
132,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,73.0,0,0,4642.943864,1,4642.943864,1.5520422134622613,1|bld
180,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,84.0,0,0,2063.898928,1,2063.898928,1.67307496763838,1|bld
64,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,100.0,0,0,2320.426759,1,2320.426759,1.4365912237050402,1|bld
149,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,66.0,0,0,3166.63177,1,3166.63177,1.12969590539471,1|bld
177,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,81.0,0,0,3812.379821,1,3812.379821,1.7263870621459878,1|bld
118,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,82.0,0,0,2357.434094,1,2357.434094,2.971383441038109,1|bld
116,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,2321.754992,1,2321.754992,3.3369137416707333,1|bld
120,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,104.0,0,0,3034.318591,1,3034.318591,1.0399803071824985,1|bld
239,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,81.0,1,0,4537.88256,1,4537.88256,1.4624722690944176,1|bld
198,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,95.0,0,0,2417.481,1,2417.481,1.147007424709819,1|bld
159,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,67.0,0,0,2365.286265,1,2365.286265,1.5016392194046866,1|bld
180,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.0,0,1,2775.971125,1,2775.971125,1.049299424798504,1|bld
108,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,123.0,0,0,2333.4293,1,2333.4293,1.0187746361037604,1|bld
84,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.0,0,0,2400.030739,1,2400.030739,1.5611071899220714,1|bld
98,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,68.0,0,0,2339.216028,1,2339.216028,1.5171186203493183,1|bld
109,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0,0,0,4807.217862,1,4807.217862,1.7323227138162964,1|bld
111,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,72.0,0,0,2439.897582,1,2439.897582,1.2735425175397912,1|bld
123,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,94.0,0,0,4106.628252,1,4106.628252,1.7889652028646736,1|bld
165,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56.0,0,0,2713.806591,1,2713.806591,1.1054299772853595,1|bld
184,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,87.0,0,0,4583.947113,1,4583.947113,1.5289868304847622,1|bld
159,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,98.0,0,0,2289.051719,1,2289.051719,1.4042821401609764,1|bld
193,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,95.0,0,0,2883.671531,1,2883.671531,1.1908996729821653,1|bld
114,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,0,1,5970.4251620000005,1,5970.4251620000005,1.367382379764071,1|bld
200,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,106.0,0,0,2019.369648,1,2019.369648,3.7116691450192953,1|bld
177,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,79.0,0,0,2110.481606,1,2110.481606,1.2067115709544058,1|bld
103,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,90.0,0,0,2388.202661,1,2388.202661,1.3693225608417092,1|bld
112,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.0,0,0,4883.137429,1,4883.137429,1.4675332131346341,1|bld
131,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,103.0,0,0,2112.9036060000003,1,2112.9036060000003,1.596734812711118,1|bld
160,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,65.0,0,0,6686.278678999999,1,6686.278678999999,1.1134431212301237,1|bld
167,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,63.0,0,0,2318.382586,1,2318.382586,1.6981189196347357,1|bld
169,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,106.0,0,0,2339.278496,1,2339.278496,1.4136510345903346,1|bld
73,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,61.0,0,0,2090.47053,1,2090.47053,1.6368388041211175,1|bld
94,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,79.0,0,0,3499.985459,1,3499.985459,2.091051710140503,1|bld
164,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95.0,0,0,2289.404833,1,2289.404833,2.957597211233085,1|bld
78,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,79.0,0,0,2823.337578,1,2823.337578,1.2982465633949694,1|bld
140,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,66.0,0,0,2018.399665,1,2018.399665,1.4875066303934605,1|bld
168,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,81.0,0,0,2853.66197,1,2853.66197,1.073603208407361,1|bld
85,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,124.0,0,0,2103.838758,1,2103.838758,1.1409013523878402,1|bld
195,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,89.0,0,0,2334.064499,1,2334.064499,1.129950696205901,1|bld
146,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,72.0,0,0,2076.381768,1,2076.381768,1.3392182457857953,1|bld
192,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,102.0,0,0,3550.250863,1,3550.250863,2.1193375356928494,1|bld
74,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,62.0,0,0,2333.048257,1,2333.048257,1.3374364546325004,1|bld
261,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,113.0,0,0,3712.903045,1,3712.903045,1.8000015116412698,1|bld
115,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,55.0,0,0,3230.813676,1,3230.813676,2.3944636580930787,1|bld
148,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,58.0,0,0,2076.880062,1,2076.880062,1.501233326229297,1|bld
246,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,61.0,0,0,2392.934258,1,2392.934258,3.1871490529583397,1|bld
150,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,91.0,0,0,2748.7088940000003,1,2748.7088940000003,1.5827258990924145,1|bld
194,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,84.0,0,0,6442.941521000001,1,6442.941521000001,1.1194402027020525,1|bld
186,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,89.0,0,0,6016.262455,2,3008.1312275,2.4201673845363127,1|bld
116,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,4136.041321000001,1,4136.041321000001,1.785581011223023,1|bld
170,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,65.0,0,0,3641.17997,1,3641.17997,2.1036150994668787,1|bld
92,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,76.0,0,0,2382.144142,1,2382.144142,1.1415503729632854,1|bld
127,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,91.0,0,0,2355.0418210000003,1,2355.0418210000003,3.3244955497720783,1|bld
135,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,58.0,0,0,6265.909587,1,6265.909587,1.292060747455747,1|bld
148,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,73.0,0,0,2385.060937,1,2385.060937,3.222636209231074,1|bld
100,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.0,0,0,2323.66733,1,2323.66733,3.3937287696706435,1|bld
172,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,92.0,0,0,2543.841003,1,2543.841003,1.245573156709698,1|bld
172,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.0,0,0,4546.550229,1,4546.550229,1.7091752597489616,1|bld
156,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,97.0,0,0,2341.362773,1,2341.362773,1.0598473600413136,1|bld
71,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,91.0,0,0,2154.008013,1,2154.008013,1.0852702359244004,1|bld
110,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,63.0,0,0,4232.163843,1,4232.163843,1.8533850234261473,1|bld
146,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,102.0,0,0,5552.2073820000005,1,5552.2073820000005,1.5799569892100724,1|bld
109,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,85.0,0,0,6528.33524,1,6528.33524,1.2762133976637453,1|bld
132,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,117.0,0,0,2048.626416,1,2048.626416,1.2471430260487821,1|bld
164,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,98.0,0,0,2120.508187,1,2120.508187,1.6367412614388144,1|bld
162,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.0,0,0,5889.825826,1,5889.825826,1.3926238732355094,1|bld
199,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,98.0,0,0,2956.869744,1,2956.869744,1.0600758466459002,1|bld
130,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,57.0,0,0,2020.227728,1,2020.227728,1.340530092463492,1|bld
177,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,94.0,0,0,2786.443755,1,2786.443755,1.0172339118312752,1|bld
178,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,57.0,0,0,2092.950312,1,2092.950312,1.4080344892303358,1|bld
195,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,83.0,0,0,4926.496186,1,4926.496186,1.7512835354050382,1|bld
100,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,56.0,0,0,2082.956631,1,2082.956631,1.1012049770280383,1|bld
94,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,82.0,0,0,2441.79549,1,2441.79549,1.0031214923944818,1|bld
215,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,110.0,0,0,2058.817674,1,2058.817674,1.1117634123521625,1|bld
288,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,103.0,0,0,3778.985245,1,3778.985245,2.0201208439925096,1|bld
135,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,96.0,0,0,2921.550773,1,2921.550773,1.2222072918737454,1|bld
135,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.0,0,0,2297.291862,1,2297.291862,1.0006405180006963,1|bld
137,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,88.0,0,0,2101.820621,1,2101.820621,1.2558136259254506,1|bld
163,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,89.0,0,0,3776.366518,1,3776.366518,2.0287785709500623,1|bld
101,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,106.0,0,0,2010.773246,1,2010.773246,3.7377731180538487,1|bld
140,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,68.0,0,0,7755.127758999999,1,7755.127758999999,1.1276890536275699,1|bld
82,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.0,0,0,4125.416368,1,4125.416368,1.9632214761132063,1|bld
149,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,88.0,0,0,2111.036542,1,2111.036542,1.210573822911436,1|bld
108,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0,0,0,2058.070263,1,2058.070263,1.1980745418162195,1|bld
237,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,85.0,0,0,4056.069986,1,4056.069986,2.0012672464483305,1|bld
127,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,6282.293656000001,1,6282.293656000001,1.4249480036117244,1|bld
142,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,55.0,0,0,2102.870827,1,2102.870827,1.4503025001796708,1|bld
153,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,58.0,0,0,2025.402188,1,2025.402188,1.0315740789902887,1|bld
191,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92.0,0,0,2114.144054,1,2114.144054,3.7116895825515437,1|bld
151,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,81.0,0,0,5679.700596000001,1,5679.700596000001,1.4003510089031195,1|bld
111,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,94.0,0,0,5361.069297,1,5361.069297,1.4826987771775442,1|bld
114,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,75.0,0,0,2416.862196,1,2416.862196,1.3214078145658477,1|bld
110,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,3561.2602420000003,1,3561.2602420000003,2.4561311942477406,1|bld
149,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,0,0,2122.096626,1,2122.096626,1.378452048332394,1|bld
110,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,60.0,0,0,2082.464889,1,2082.464889,4.0778415420344745,1|bld
390,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,81.0,0,0,2329.062718,1,2329.062718,3.5763096977195037,1|bld
178,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,73.0,0,0,7041.449506,1,7041.449506,1.3006730261036556,1|bld
163,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.0,0,0,4703.501115,1,4703.501115,1.8222661926145642,1|bld
157,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,67.0,0,0,2208.27908,1,2208.27908,1.1129866965056323,1|bld
80,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,78.0,0,0,2284.051844,1,2284.051844,1.0110317035914436,1|bld
144,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.0,0,0,2124.5155990000003,1,2124.5155990000003,3.898759021884327,1|bld
187,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,78.0,0,0,2291.146703,1,2291.146703,1.182675566555763,1|bld
201,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,91.0,0,0,2315.658508,1,2315.658508,1.147031659053355,1|bld
111,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,79.0,0,0,2341.586714,1,2341.586714,1.018743701343279,1|bld
172,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,83.0,0,0,5616.573432,1,5616.573432,1.5567654186332058,1|bld
141,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,66.0,0,0,6892.067195,1,6892.067195,1.476086760500626,1|bld
155,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,109.0,0,0,3973.301541,1,3973.301541,1.0396574582351534,1|bld
147,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,62.0,0,0,2035.705616,1,2035.705616,1.0006789206204842,1|bld
159,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,111.0,0,0,2092.9533140000003,1,2092.9533140000003,1.1961277416917933,1|bld
132,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,61.0,0,0,2284.210129,1,2284.210129,1.4683978456624205,1|bld
154,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,86.0,0,0,3620.714722,1,3620.714722,2.5172464039945717,1|bld
115,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,71.0,0,0,2432.103424,1,2432.103424,1.0757935210345955,1|bld
184,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,93.0,0,0,3898.460688,1,3898.460688,1.9147181913553584,1|bld
156,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,0,1,2048.037196,1,2048.037196,1.153745515287345,1|bld
132,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,120.0,0,0,2101.350767,1,2101.350767,1.0847757934242972,1|bld
114,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,0,0,2007.939282,1,2007.939282,1.0405147767056797,1|bld
121,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,86.0,0,0,2078.729469,1,2078.729469,1.0727558577699519,1|bld
151,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,59.0,0,0,8225.148361,1,8225.148361,1.1008495396806457,1|bld
228,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,85.0,1,0,8795.920194,1,8795.920194,1.0006725239845393,1|bld
253,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,67.0,0,0,2851.230988,1,2851.230988,1.0240344657559761,1|bld
229,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,55.0,1,0,4559.596751,1,4559.596751,1.8024981506819597,1|bld
170,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,77.0,0,0,2001.14295,1,2001.14295,1.1413601596555591,1|bld
161,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,97.0,0,0,5764.63975,1,5764.63975,1.4749484105450759,1|bld
147,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,73.0,0,0,2296.312334,1,2296.312334,1.5180169169839373,1|bld
