id,veh_value,exposure,veh_body,veh_age,gender,area,agecat,engine_type,max_power,driving_history_score,veh_color,marital_status,e_bill,time_of_week_driven,time_driven,trm_len,credit_score,low_education_ind
8676,3.89,0.806368901,STNWG,2,F,D,4,dissel,159,67,red,M,1,weekday,12pm - 6pm,12,672.2739188,0
2863,6.640000000000001,0.485683524,SEDAN,3,M,C,1,hybrid,82,74,white,S,1,weekday,12pm - 6pm,6,647.7506272,1
5847,5.82,0.664527633,STNWG,2,F,A,4,petrol,139,121,red,S,0,weekday,12pm - 6pm,12,654.8742931,0
12074,4.93,0.056824528,SUV,1,M,E,5,petrol,100,55,white,S,1,weekday,6am - 12pm,6,649.0285911,0
22584,4.970000000000001,0.427428287,STNWG,3,M,E,2,petrol,194,80,green,S,0,weekday,12pm - 6pm,6,641.8981671,0
120,2.4400000000000004,0.473249196,STNWG,1,M,F,6,petrol,165,94,black,M,1,weekday,6am - 12pm,6,649.171182,1
14846,6.79,0.86194231,SUV,4,M,A,4,petrol,129,86,yellow,M,0,weekday,12pm - 6pm,12,646.2471949,0
14054,6.2,0.585569342,SEDAN,2,M,D,3,petrol,110,91,gray,S,1,weekday,12pm - 6pm,12,647.6583511,0
7841,6.67,0.337921041,SEDAN,3,M,C,2,petrol,100,67,black,S,1,weekend,6am - 12pm,12,642.3484806,0
17798,6.19,0.824323032,SUV,3,M,A,6,hybrid,182,72,white,M,1,weekday,6am - 12pm,12,648.2355794,0
17800,5.61,0.586060417,SUV,2,F,B,5,petrol,155,63,yellow,M,1,weekday,6am - 12pm,12,647.3499214,0
9937,6.82,0.314302309,SEDAN,3,M,A,4,hybrid,75,70,white,M,1,weekday,6am - 12pm,12,657.1674472,0
13438,6.86,0.561243588,SUV,4,M,C,5,dissel,135,66,gray,S,0,weekday,6am - 12pm,12,639.8225774,0
14545,5.96,0.386614439,SUV,3,F,B,2,petrol,129,65,silver,M,0,weekend,6pm - 12am,12,642.6982993,0
3489,5.75,0.077470581,STNWG,4,F,C,4,petrol,112,124,white,M,1,weekday,12pm - 6pm,6,650.3049047,0
1766,6.21,0.280067812,SEDAN,1,M,C,5,electric,94,80,silver,M,0,weekday,12pm - 6pm,12,653.9821229,0
5046,5.79,0.223169623,SUV,2,M,D,3,hybrid,137,76,white,M,1,weekday,6am - 12pm,6,648.4900554,0
14157,6.67,0.796775916,SUV,4,M,B,3,electric,173,93,gray,M,0,weekend,6pm - 12am,12,642.1078705,0
9086,5.96,0.145789803,SEDAN,1,M,A,3,petrol,73,103,white,M,1,weekday,6am - 12pm,12,643.2119422,0
5226,5.79,0.055658237,SUV,2,M,A,4,petrol,127,78,black,S,0,weekday,12pm - 6pm,6,651.3976501,0
6693,6.8500000000000005,0.594837113,STNWG,4,F,C,4,hybrid,140,82,gray,S,0,weekend,12pm - 6pm,12,638.2694363,0
1216,4.99,0.459237065,STNWG,3,F,E,1,dissel,111,94,black,S,1,weekday,6pm - 12am,12,664.0182887,0
7915,5.78,0.049492654,STNWG,4,F,D,4,petrol,186,76,white,M,0,weekday,12pm - 6pm,12,643.1390897,0
20336,6.0,0.280779152,MIBUS,4,M,A,3,petrol,210,106,yellow,S,1,weekday,6pm - 12am,12,645.0924449,0
1202,6.36,0.602575431,STNWG,3,F,C,6,petrol,190,82,brown,M,1,weekend,6pm - 12am,12,646.4227384,0
9359,6.2700000000000005,0.999369052,SEDAN,3,M,B,3,petrol,123,87,gray,S,1,weekend,6am - 12pm,12,640.7417882,1
8080,5.41,0.991134657,SEDAN,1,M,D,5,petrol,127,74,white,S,1,weekday,12am - 6 am,12,647.9778504,1
21068,6.37,0.237665862,SEDAN,3,M,B,3,petrol,73,70,yellow,S,0,weekday,6am - 12pm,6,661.5627557,0
517,6.48,0.403902358,SUV,4,M,A,4,petrol,180,67,black,M,1,weekday,6am - 12pm,6,640.2353126,0
16074,5.96,0.901257418,TRUCK,4,F,C,4,dissel,340,66,red,M,1,weekday,6am - 12pm,12,643.057229,1
17545,3.93,0.356071708,STNWG,1,F,C,3,petrol,185,76,black,S,1,weekday,6am - 12pm,12,648.0472995,0
15404,6.6000000000000005,0.716264664,SEDAN,3,F,F,5,petrol,111,55,gray,M,1,weekday,12pm - 6pm,12,653.5753882,0
22372,6.12,0.185713646,STNWG,4,F,F,3,petrol,170,97,gray,M,1,weekend,12pm - 6pm,12,670.197127,0
10944,6.87,0.192576574,SEDAN,3,M,A,3,petrol,84,65,black,M,0,weekday,12pm - 6pm,12,664.9722327,0
18342,7.57,0.999330047,STNWG,4,F,B,5,petrol,154,86,white,M,1,weekday,6pm - 12am,12,646.961787,1
18677,6.23,0.976692036,SEDAN,2,M,C,3,electric,84,97,black,M,0,weekday,6am - 12pm,12,652.3478362,1
3499,5.34,0.678680306,STNWG,1,F,A,6,dissel,141,111,white,M,0,weekday,12pm - 6pm,12,646.5989626,0
16278,6.25,0.2630883,SEDAN,3,M,A,4,petrol,91,62,black,S,0,weekday,6am - 12pm,12,652.0222926,0
3520,5.94,0.117099918,UTE,4,F,F,4,petrol,244,96,white,M,1,weekday,6pm - 12am,6,649.2617661,0
697,3.74,0.169904234,STNWG,1,M,C,3,dissel,110,57,brown,S,1,weekend,6am - 12pm,6,656.954798,0
10664,6.3500000000000005,0.302950934,SUV,3,M,B,3,petrol,195,104,yellow,M,0,weekday,12pm - 6pm,12,653.1230592,0
1191,6.680000000000001,0.249300985,SUV,3,M,C,4,petrol,118,55,silver,S,0,weekend,12pm - 6pm,12,657.6787206,0
14904,6.8500000000000005,0.215214954,TRUCK,4,F,D,5,dissel,323,63,white,M,0,weekend,6am - 12pm,6,636.3335279,0
18721,5.23,0.999329371,SEDAN,2,M,C,1,petrol,101,99,black,S,1,weekday,6am - 12pm,12,648.4379029,1
4276,7.29,0.545599307,SEDAN,4,M,D,5,petrol,81,106,brown,M,1,weekday,6am - 12pm,12,640.6224154,0
2711,6.380000000000001,0.178923611,SUV,3,M,C,3,petrol,146,90,green,S,1,weekday,12pm - 6pm,12,670.4028606,0
21339,6.32,0.7642731,SEDAN,3,M,B,2,petrol,85,68,gray,S,0,weekday,6am - 12pm,12,652.4561827,0
10437,6.92,0.026623669,SEDAN,4,M,C,3,electric,84,86,black,M,1,weekday,12pm - 6pm,12,647.4308142,0
7388,5.2,0.408294358,SUV,2,F,C,4,electric,115,61,silver,S,1,weekday,6am - 12pm,12,659.9480354,0
12377,6.09,0.428948466,SUV,2,M,B,1,petrol,147,66,green,M,0,weekday,12pm - 6pm,12,644.3690863,0
7887,5.800000000000001,0.653131243,SEDAN,2,M,B,3,petrol,128,97,white,S,1,weekend,12pm - 6pm,12,631.5697526,0
6244,6.46,0.439262938,SUV,4,F,C,4,petrol,175,68,black,S,0,weekend,6am - 12pm,12,644.2358898,0
564,4.960000000000001,0.328442662,STNWG,3,F,C,2,petrol,132,79,green,M,0,weekend,6am - 12pm,12,650.7124385,0
22201,5.7700000000000005,0.460912086,STNWG,3,F,D,6,hybrid,112,77,gray,M,1,weekday,6am - 12pm,12,643.3792489,0
20469,4.470000000000001,0.061169517,STNWG,3,M,F,3,hybrid,124,55,yellow,S,0,weekend,12pm - 6pm,6,644.8967333,0
19535,6.65,0.272419372,STNWG,4,F,B,4,dissel,114,80,gray,M,1,weekday,6am - 12pm,12,641.4933757,0
19698,4.9,0.700701656,SUV,1,F,C,1,petrol,199,71,black,M,1,weekday,6am - 12pm,12,655.345335,0
9044,5.470000000000001,0.152482062,SUV,2,M,C,5,hybrid,198,90,gray,M,1,weekend,6am - 12pm,12,648.3429806,0
2230,3.21,0.128645063,STNWG,2,F,F,2,dissel,202,91,gray,M,1,weekday,12pm - 6pm,12,653.8194117,0
16772,5.26,0.999362243,SEDAN,2,F,C,2,petrol,142,95,black,S,1,weekday,6am - 12pm,12,643.4402687,1
10891,6.140000000000001,0.126202238,SEDAN,1,M,D,4,hybrid,110,81,yellow,M,1,weekday,6am - 12pm,12,644.5098819,0
15610,6.24,0.482827787,SUV,3,M,A,4,petrol,106,64,red,S,0,weekday,6pm - 12am,12,651.1685482,0
17158,6.28,0.79215952,SEDAN,1,M,C,2,electric,134,123,yellow,S,0,weekday,6am - 12pm,12,646.9848308,0
12553,6.49,0.54152432,SEDAN,4,M,A,6,hybrid,145,55,yellow,S,1,weekend,12pm - 6pm,12,654.7252658,0
18865,6.69,0.150148639,SUV,4,M,A,4,petrol,192,101,black,M,1,weekday,12pm - 6pm,12,650.4729316,0
14393,4.290000000000001,0.099944317,STNWG,1,M,C,4,dissel,110,96,brown,S,1,weekend,6am - 12pm,6,639.8014831,0
5524,6.58,0.500584766,SUV,4,F,B,4,petrol,167,120,silver,M,0,weekday,12pm - 6pm,12,644.5814816,0
20662,5.37,0.343424713,UTE,4,F,D,4,petrol,256,81,white,M,1,weekend,12pm - 6pm,6,646.9988829,0
1057,5.130000000000001,0.150477189,STNWG,2,M,C,1,petrol,114,89,black,S,1,weekday,12pm - 6pm,12,650.6054289,0
504,5.71,0.912123942,SUV,1,M,B,3,petrol,186,102,white,S,1,weekday,6am - 12pm,12,649.7249366,1
21692,6.07,0.888027616,SUV,3,M,C,1,electric,177,96,blue,S,0,weekend,12pm - 6pm,12,674.3279467,1
3644,6.17,0.758522834,SUV,3,F,D,3,petrol,131,69,gray,M,1,weekday,12am - 6 am,12,635.4203461,0
16465,6.19,0.363717463,SUV,3,F,C,2,petrol,101,96,black,S,0,weekday,12pm - 6pm,12,644.4153986,0
22000,5.61,0.703348125,HDTOP,4,F,B,6,dissel,229,104,gray,S,1,weekday,12pm - 6pm,12,643.8208644,0
15220,6.800000000000001,0.907225322,SUV,4,F,A,2,petrol,180,94,green,S,0,weekday,12pm - 6pm,12,645.2978017,1
7672,6.2,0.493037562,SEDAN,2,M,A,3,electric,128,127,white,S,1,weekday,12pm - 6pm,6,662.1452699,1
10084,5.630000000000001,0.261034784,STNWG,3,F,B,4,petrol,168,63,white,M,1,weekday,12pm - 6pm,6,653.8548303,0
12140,6.680000000000001,0.310433065,SEDAN,3,F,C,5,petrol,137,116,blue,M,0,weekday,6pm - 12am,12,628.5366088,0
14062,5.03,0.113773988,TRUCK,2,F,E,4,dissel,295,73,gray,S,1,weekday,6am - 12pm,12,701.5565235,0
5529,6.2700000000000005,0.227052264,SEDAN,3,M,A,1,petrol,136,89,white,S,0,weekend,12pm - 6pm,12,722.0155734,0
19620,6.9,0.423639132,SEDAN,4,F,C,1,dissel,99,68,yellow,M,0,weekday,12pm - 6pm,12,647.456666,0
4547,6.54,0.126172994,SUV,3,F,A,3,petrol,142,77,gray,M,0,weekday,12pm - 6pm,12,642.3075998,0
20166,6.26,0.999328284,SEDAN,3,M,E,6,petrol,103,86,silver,M,0,weekend,6am - 12pm,12,647.3750998,1
13370,6.3100000000000005,0.605893419,SEDAN,3,F,B,4,hybrid,126,66,blue,M,1,weekday,6am - 12pm,12,649.5438734,0
18040,4.7,0.24608691,SUV,1,M,A,3,petrol,139,55,yellow,S,1,weekday,6am - 12pm,12,660.0909221,0
2865,5.9,0.691389018,SUV,2,F,E,3,petrol,137,78,blue,M,1,weekday,6am - 12pm,12,644.3349765,0
13421,4.6,0.055501308,STNWG,1,M,B,3,petrol,184,56,silver,S,1,weekday,12pm - 6pm,6,646.2260492,0
18628,6.79,0.658164037,SEDAN,4,F,B,4,petrol,74,67,gray,M,1,weekday,6am - 12pm,12,641.6228816,0
3129,5.7700000000000005,0.281359597,COUPE,3,F,C,3,petrol,224,73,black,S,1,weekday,12pm - 6pm,12,653.2069173,0
3779,3.7600000000000002,0.408958144,UTE,1,F,F,1,dissel,257,55,gray,S,1,weekday,6am - 12pm,12,647.1610109,0
18931,3.6500000000000004,0.445274851,STNWG,3,M,B,5,petrol,123,58,black,S,1,weekday,12pm - 6pm,12,648.0767771,0
15466,5.28,0.848412091,UTE,3,F,A,5,dissel,215,55,gray,M,0,weekday,6am - 12pm,12,655.9545205,0
641,6.29,0.434809864,SUV,3,M,C,2,petrol,148,67,silver,S,0,weekday,12pm - 6pm,6,652.9463104,0
9611,3.5700000000000003,0.146922054,STNWG,1,M,B,3,dissel,150,85,black,S,1,weekday,6am - 12pm,6,643.1481882,0
7291,4.93,0.30848171,SEDAN,2,M,C,4,petrol,116,78,white,M,1,weekday,12pm - 6pm,6,643.3567993,0
5002,6.59,0.118740748,SEDAN,3,M,E,5,petrol,114,85,gray,M,1,weekday,12pm - 6pm,12,648.3720043,0
16325,6.880000000000001,0.394355308,SUV,4,F,C,6,dissel,114,73,red,S,1,weekday,6am - 12pm,6,643.458422,0
2253,4.290000000000001,0.493505865,STNWG,3,M,C,2,dissel,147,55,green,S,1,weekday,12pm - 6pm,12,688.8037557,0
19573,6.8100000000000005,0.086866042,SUV,3,M,A,3,petrol,191,98,gray,M,1,weekday,6am - 12pm,6,644.0821448,0
17637,6.41,0.279598424,SUV,3,M,C,3,petrol,194,64,gray,S,1,weekday,12am - 6 am,6,656.3401983,0
14993,5.33,0.883929485,SUV,2,F,A,4,petrol,208,87,white,M,0,weekday,12pm - 6pm,12,648.8769929,1
3166,5.890000000000001,0.765093689,SUV,2,F,B,4,petrol,122,98,white,S,1,weekday,6pm - 12am,12,637.1181713,0
12278,6.71,0.785950051,SEDAN,3,F,C,6,petrol,76,98,blue,S,1,weekday,6pm - 12am,12,641.4206781,0
15182,5.26,0.253297504,UTE,2,F,E,5,hybrid,162,64,yellow,M,0,weekday,12pm - 6pm,6,659.7549363,0
6533,6.37,0.478056678,SUV,3,M,C,5,petrol,191,116,gray,M,1,weekday,12pm - 6pm,6,648.2701051,1
3456,7.180000000000001,0.44074997,SUV,4,M,A,4,petrol,148,72,white,S,1,weekday,12pm - 6pm,6,644.393982,0
16138,7.0,0.10673892,SUV,4,F,A,4,electric,188,55,gray,M,0,weekend,6am - 12pm,12,655.193376,0
19271,5.96,0.267635742,PANVN,3,F,B,5,dissel,89,55,black,S,1,weekday,12pm - 6pm,12,643.5029127,0
17081,7.07,0.022820902,SEDAN,4,F,C,6,petrol,81,86,silver,S,0,weekday,12pm - 6pm,6,645.2719316,0
2222,5.99,0.856858027,HDTOP,4,F,F,2,petrol,281,60,white,M,1,weekday,6am - 12pm,12,648.373769,0
4291,5.380000000000001,0.710032218,HDTOP,4,F,E,3,petrol,220,78,gray,M,0,weekday,12pm - 6pm,12,656.9099538,0
6499,5.23,0.016642685,STNWG,4,F,C,1,hybrid,133,102,gray,M,1,weekday,12pm - 6pm,12,643.4959955,0
3711,5.35,0.755005651,SUV,2,M,C,6,petrol,174,81,gray,S,1,weekday,6am - 12pm,12,664.5642581,0
9967,5.59,0.126577907,SUV,1,F,A,6,petrol,189,68,gray,M,0,weekday,12pm - 6pm,12,645.2546102,0
10962,3.6900000000000004,0.21636103,UTE,1,F,E,2,electric,176,87,gray,S,0,weekday,12pm - 6pm,12,662.3492831,0
4707,7.140000000000001,0.904679092,SUV,4,M,A,4,petrol,142,94,gray,S,0,weekday,6am - 12pm,12,656.9339006,1
12478,5.19,0.550068517,STNWG,2,M,D,2,hybrid,103,58,brown,S,1,weekday,6am - 12pm,12,642.3275895,0
11968,6.23,0.026495945,SEDAN,2,M,C,4,petrol,85,68,gray,M,1,weekday,6pm - 12am,12,642.9345401,0
19007,5.800000000000001,0.019691161,SUV,2,M,C,5,petrol,145,106,silver,S,0,weekday,6am - 12pm,12,645.4336003,0
8289,5.25,0.423191524,SUV,1,M,C,3,petrol,186,91,silver,M,1,weekday,12pm - 6pm,6,642.5120992,0
22570,6.430000000000001,0.907011308,SUV,3,M,C,3,dissel,145,123,white,M,0,weekday,12am - 6 am,12,644.427824,1
429,4.58,0.627869795,SUV,1,M,C,3,dissel,208,70,green,M,1,weekday,6am - 12pm,12,641.5292966,0
4392,2.8100000000000005,0.784312261,STNWG,1,M,B,3,dissel,176,86,green,M,1,weekday,6am - 12pm,12,658.7256904,0
17968,5.66,0.800191753,SUV,2,M,A,1,petrol,192,87,gray,M,1,weekday,12pm - 6pm,12,651.6915278,0
14514,5.800000000000001,0.380746058,STNWG,2,F,C,3,petrol,135,72,black,S,1,weekday,6am - 12pm,12,648.258529,0
10088,6.51,0.853178724,SUV,4,F,C,3,petrol,103,74,black,S,0,weekday,6am - 12pm,12,643.3517205,1
5971,6.5,0.256889356,SEDAN,4,M,C,2,petrol,97,96,green,M,0,weekday,12pm - 6pm,6,647.7510861,0
15932,6.130000000000001,0.94870892,SUV,3,F,D,6,petrol,145,85,gray,S,1,weekend,6am - 12pm,12,660.214281,1
13532,6.26,0.911937927,SEDAN,2,M,C,1,petrol,107,64,green,M,1,weekend,12pm - 6pm,12,650.8327933,1
2091,5.5600000000000005,0.86357942,SUV,3,F,C,2,petrol,129,95,red,S,1,weekday,6am - 12pm,12,644.8580033,0
16557,6.21,0.639322167,SUV,3,M,D,4,petrol,199,103,blue,S,1,weekday,6pm - 12am,12,645.0975623,0
8766,5.8100000000000005,0.969693545,SUV,2,M,B,1,petrol,209,55,white,S,1,weekday,6am - 12pm,12,642.3697312,1
11151,2.83,0.558084728,SUV,2,F,A,5,petrol,137,64,gray,M,1,weekday,6am - 12pm,12,644.5042505,0
7782,5.79,0.81602289,UTE,3,M,B,3,electric,166,91,blue,S,1,weekday,6am - 12pm,12,645.8073212,0
1123,2.95,0.46621996,COUPE,2,F,A,5,petrol,264,86,blue,S,1,weekday,12pm - 6pm,12,646.1304621,0
2798,6.180000000000001,0.789911374,SEDAN,1,M,B,1,petrol,108,81,yellow,S,0,weekend,6pm - 12am,12,647.0860441,0
3469,4.95,0.017399355,STNWG,3,F,D,4,electric,103,111,red,M,1,weekday,6am - 12pm,12,642.6308452,0
5071,5.75,0.126311997,SUV,2,F,A,3,petrol,154,72,white,M,1,weekend,12pm - 6pm,6,644.2386282,0
8050,6.15,0.579412166,SUV,2,M,C,1,petrol,134,68,black,S,0,weekday,12pm - 6pm,12,638.1250555,0
9974,6.73,0.400649771,SEDAN,4,M,A,2,electric,113,95,gray,S,1,weekday,6am - 12pm,12,645.8303704,0
6070,6.0,0.745706708,MIBUS,4,F,A,5,dissel,251,58,white,S,1,weekday,6pm - 12am,12,644.5232276,0
12734,6.8500000000000005,0.566936349,SUV,4,F,C,4,petrol,113,80,gray,M,0,weekday,6pm - 12am,12,636.1594279,0
7908,6.58,0.145484944,SUV,3,M,C,2,hybrid,189,71,brown,M,1,weekday,6am - 12pm,12,642.2561172,0
6276,6.15,0.512787522,SUV,3,M,B,4,petrol,121,91,gray,M,1,weekday,6pm - 12am,12,641.0831316,0
21193,-1.3100000000000005,0.282963298,COUPE,1,M,B,5,hybrid,190,94,black,S,1,weekday,6am - 12pm,12,642.0003508,0
15657,6.09,0.878961834,SUV,3,M,A,3,electric,115,85,green,M,0,weekend,12pm - 6pm,12,640.8735995,0
16864,6.34,0.401872273,SEDAN,2,M,A,1,petrol,78,91,black,S,1,weekday,12pm - 6pm,12,640.0228923,0
4411,4.720000000000001,0.455875718,STNWG,2,F,D,2,dissel,193,92,green,S,1,weekday,12pm - 6pm,6,645.9076935,1
3589,5.78,0.145237695,SEDAN,2,M,C,6,petrol,75,113,black,S,1,weekend,6pm - 12am,12,650.5530072,0
12693,6.87,0.696060784,SEDAN,4,M,A,3,petrol,140,60,gray,S,1,weekday,6pm - 12am,12,655.0032106,0
15664,6.380000000000001,0.191113613,STNWG,3,F,A,4,dissel,193,81,blue,M,1,weekday,6am - 12pm,6,653.4656374,0
7394,4.040000000000001,0.171840693,UTE,2,F,B,2,petrol,237,64,yellow,S,1,weekday,12pm - 6pm,6,643.8555298,0
8095,6.54,0.749371331,UTE,4,F,C,1,hybrid,241,108,green,M,0,weekday,12pm - 6pm,12,655.5415712,0
6040,5.75,0.639042275,SEDAN,1,F,B,3,dissel,152,82,white,M,1,weekday,12am - 6 am,12,643.6804935,0
2596,5.26,0.33905746,STNWG,4,M,F,2,dissel,106,85,white,S,1,weekday,6am - 12pm,12,650.4716175,0
3376,6.180000000000001,0.147196854,SEDAN,1,F,A,6,dissel,109,89,white,S,1,weekday,6am - 12pm,6,641.8603234,0
6211,5.99,0.595764456,STNWG,4,M,E,4,petrol,195,89,silver,M,1,weekday,12pm - 6pm,12,644.209804,0
279,6.180000000000001,0.458145186,SEDAN,2,M,B,3,petrol,125,68,white,M,1,weekday,12pm - 6pm,12,651.1467212,0
17206,4.37,0.278698794,UTE,1,F,C,3,petrol,191,72,red,S,0,weekday,12pm - 6pm,12,643.1417762,0
7609,7.03,0.254334619,SUV,4,M,A,4,petrol,161,120,blue,M,0,weekday,12am - 6 am,6,643.598568,0
20826,5.99,0.077343871,SUV,2,F,A,6,petrol,161,102,gray,M,1,weekday,6pm - 12am,12,647.0053327,0
22556,6.2,0.86965244,SUV,3,F,A,5,electric,187,104,black,S,0,weekday,6pm - 12am,12,646.5922357,1
19103,6.03,0.548693019,STNWG,4,M,F,2,petrol,193,77,blue,S,1,weekend,12pm - 6pm,12,642.6408604,0
14456,6.28,0.292512938,SEDAN,2,M,B,3,petrol,113,57,black,S,0,weekday,12pm - 6pm,12,643.0393519,0
15963,5.23,0.814129457,SUV,2,M,D,2,petrol,129,80,white,S,1,weekend,12pm - 6pm,12,637.6565893,0
7950,6.36,0.201322046,SUV,3,F,C,4,petrol,131,94,black,S,1,weekday,12pm - 6pm,12,649.324547,0
18981,4.630000000000001,0.833976393,STNWG,3,F,F,5,dissel,187,82,brown,S,1,weekday,6pm - 12am,12,641.7117493,0
11298,4.3100000000000005,0.502480939,TRUCK,2,F,D,5,dissel,340,67,green,S,1,weekday,6am - 12pm,12,631.149436,0
2768,5.7700000000000005,0.202710226,PANVN,3,F,E,3,dissel,85,64,black,M,0,weekday,6am - 12pm,6,641.0640499,0
16631,6.140000000000001,0.183434409,SEDAN,3,M,B,6,petrol,88,75,blue,S,0,weekday,6am - 12pm,12,655.3843049,0
7787,5.5200000000000005,0.562277716,HDTOP,4,F,D,1,dissel,211,59,silver,S,0,weekend,12pm - 6pm,12,640.4160471,0
11839,6.8500000000000005,0.203833321,SUV,4,F,E,1,petrol,132,61,silver,S,1,weekend,6am - 12pm,12,646.1150348,0
9230,5.96,0.294248896,UTE,4,M,C,3,petrol,261,73,green,S,0,weekend,12pm - 6pm,12,652.2023793,0
13413,3.49,0.754516804,SUV,1,M,C,3,petrol,164,95,gray,S,1,weekday,12pm - 6pm,12,641.8763198,0
4864,6.17,0.494095863,SUV,3,M,C,2,petrol,144,83,black,M,1,weekday,12am - 6 am,12,644.7525155,0
2562,4.12,0.485952217,HDTOP,2,M,A,4,petrol,225,107,green,M,1,weekday,6am - 12pm,6,649.1507561,1
8367,5.86,0.461703869,MIBUS,4,M,D,3,dissel,287,89,blue,S,0,weekday,6am - 12pm,12,647.7029009,0
13708,5.69,0.584794127,SUV,1,M,C,4,petrol,129,89,white,S,1,weekday,12am - 6 am,12,652.8582418,0
6435,6.12,0.727699441,SUV,3,M,A,2,petrol,197,64,black,M,0,weekday,12pm - 6pm,12,641.8616939,0
15482,5.930000000000001,0.704159634,SEDAN,3,M,C,5,petrol,125,79,gray,M,0,weekday,12pm - 6pm,12,646.8686317,0
1823,4.98,0.310877639,STNWG,3,M,A,4,petrol,167,108,red,M,1,weekday,6am - 12pm,12,641.5978693,0
10842,6.61,0.497189548,SEDAN,3,M,A,4,dissel,118,84,black,M,1,weekday,12pm - 6pm,12,652.8435327,0
5664,6.130000000000001,0.430086913,SEDAN,1,M,B,3,petrol,73,72,gray,S,1,weekend,6am - 12pm,12,649.7135343,0
21924,5.75,0.228725533,SEDAN,2,M,C,3,dissel,140,121,black,M,0,weekday,12am - 6 am,6,646.2540189,0
13063,5.5200000000000005,0.294692118,SUV,2,M,E,6,electric,103,86,white,S,1,weekend,12pm - 6pm,12,652.8359486,0
6626,6.130000000000001,0.172138475,TRUCK,2,M,B,4,dissel,279,80,gray,S,1,weekday,12pm - 6pm,12,664.6614613,0
10073,2.1500000000000004,0.315876932,STNWG,1,M,A,4,petrol,124,111,green,M,1,weekday,12pm - 6pm,12,652.5424127,0
13577,6.15,0.353951662,STNWG,4,F,A,5,hybrid,106,82,white,S,0,weekend,6am - 12pm,12,645.8807771,0
1444,6.09,0.790775337,SUV,3,F,C,6,electric,182,114,gray,M,1,weekday,6am - 12pm,12,646.0288919,0
20887,5.51,0.253356935,UTE,3,F,E,2,petrol,269,99,gray,S,0,weekend,12am - 6 am,12,644.5560445,0
11030,6.0,0.084105139,UTE,4,F,E,4,hybrid,183,85,blue,S,1,weekday,12pm - 6pm,6,639.2898899,0
12775,6.28,0.685708169,SEDAN,2,M,C,2,petrol,124,107,black,M,0,weekday,12am - 6 am,12,650.1739191,0
9560,6.61,0.936527675,TRUCK,3,M,D,4,dissel,251,57,silver,M,1,weekday,6am - 12pm,12,645.8262086,1
11859,6.34,0.655838383,STNWG,3,M,C,6,dissel,123,107,blue,M,1,weekday,12pm - 6pm,12,652.9236456,0
14990,7.13,0.150222131,STNWG,4,M,C,5,dissel,197,87,gray,M,1,weekday,6am - 12pm,6,644.6021785,0
17658,5.26,0.331347875,STNWG,3,M,D,3,petrol,195,82,black,S,1,weekday,6pm - 12am,12,659.5154488,0
18976,6.84,0.243770834,SUV,4,F,A,2,petrol,108,66,yellow,M,1,weekday,6pm - 12am,12,652.1335575,0
3208,4.550000000000001,0.317120377,STNWG,3,M,A,5,hybrid,169,105,black,M,1,weekday,6pm - 12am,6,642.5468445,0
448,6.430000000000001,0.115745842,SUV,3,M,C,2,dissel,128,97,silver,M,0,weekday,12pm - 6pm,12,652.752846,0
13788,6.23,0.224999948,STNWG,4,M,D,3,petrol,164,101,black,S,1,weekend,12pm - 6pm,12,663.991046,0
3316,5.680000000000001,0.102197411,SEDAN,1,M,C,6,electric,116,64,gray,S,0,weekday,12pm - 6pm,12,661.4232517,0
3703,5.460000000000001,0.317806678,STNWG,3,M,C,4,petrol,184,94,yellow,S,1,weekday,6pm - 12am,6,645.6048455,0
2642,4.300000000000001,0.438045198,SUV,2,F,B,4,petrol,109,89,black,M,1,weekday,6am - 12pm,12,654.944102,0
3438,7.07,0.497429807,SEDAN,4,M,D,4,petrol,122,55,gray,M,1,weekday,6am - 12pm,12,665.239473,0
20620,4.42,0.217229515,SUV,1,F,B,3,electric,203,82,red,M,0,weekday,6am - 12pm,12,646.6936346,0
21877,6.33,0.101019485,SEDAN,2,M,F,1,petrol,122,69,white,M,0,weekend,6am - 12pm,12,651.5588138,0
13725,6.050000000000001,0.316267902,SEDAN,1,M,B,4,petrol,136,106,yellow,M,0,weekday,12pm - 6pm,12,644.3297381,0
20144,5.5,0.772089402,SEDAN,1,M,B,4,hybrid,146,103,red,S,1,weekday,12am - 6 am,12,641.6766665,0
17766,6.2,0.447447782,SEDAN,2,M,D,4,petrol,96,67,silver,S,1,weekday,6am - 12pm,12,642.494493,0
14725,4.09,0.161551788,STNWG,2,M,F,2,dissel,184,98,black,S,1,weekday,6am - 12pm,6,699.9337998,0
3930,4.5600000000000005,0.150266084,STNWG,1,F,E,3,hybrid,157,60,gray,S,1,weekend,6am - 12pm,12,648.7032112,0
10476,5.79,0.584083505,SUV,2,F,C,6,petrol,159,55,gray,S,0,weekday,12pm - 6pm,12,641.8604585,0
316,5.74,0.306613503,SUV,2,M,A,6,dissel,158,70,gray,S,1,weekday,6am - 12pm,6,657.9765784,0
1714,6.53,0.41014395,SEDAN,3,F,B,2,petrol,148,92,green,M,0,weekday,12pm - 6pm,12,646.1615649,0
5743,6.720000000000001,0.950858496,SEDAN,3,M,E,2,petrol,103,105,gray,S,1,weekday,12pm - 6pm,12,637.4060658,1
6120,5.83,0.325153178,STNWG,4,M,D,3,dissel,116,96,black,S,0,weekday,6am - 12pm,12,650.6833992,0
