id,fold,sample,veh_value,exposure,veh_body,veh_age,gender,area,agecat,engine_type,max_power,driving_history_score,veh_color,marital_status,e_bill,time_of_week_driven,time_driven,trm_len,credit_score,low_education_ind,clm,numclaims,claimcst0
1,2,1|bld,5.800000000000001,0.362190934,SUV,2,F,B,1,hybrid,161,73.0,black,M,0,weekday,12pm - 6pm,6,646.516468959908,0.0,1,1,2023.198184
158,2,1|bld,5.57,0.4334999545,SUV,2,M,B,1,petrol,152,55.0,yellow,S,1,weekday,6am - 12pm,6,647.118276171844,1.0,1,1,2142.498898
159,3,1|bld,5.94,0.57819963,SEDAN,2,M,B,2,petrol,132,55.0,white,M,0,weekday,12pm - 6pm,12,661.3045827387232,0.0,1,1,3343.591482
160,1,1|bld,3.9000000000000004,0.591310952,STNWG,2,F,C,4,dissel,134,71.0,silver,M,1,weekday,12pm - 6pm,12,646.051382963604,0.0,1,1,3632.626779
161,3,1|bld,5.75,0.625623554,SEDAN,2,M,C,3,petrol,84,79.0,black,M,1,weekday,12pm - 6pm,12,640.3828471749673,0.0,1,1,4020.331339
162,3,1|bld,5.95,0.50303973,SUV,2,F,A,1,petrol,163,67.0,white,M,0,weekday,6pm - 12am,12,643.9207725750407,0.0,1,1,2326.7853410000002
163,4,2|val,7.12,0.564471572,SEDAN,4,F,A,4,hybrid,128,81.0,silver,M,0,weekend,6pm - 12am,12,651.3405094392358,0.0,1,1,2390.113674
164,2,1|bld,7.12,0.4642620205,SEDAN,4,M,B,4,petrol,73,83.0,blue,S,1,weekday,12pm - 6pm,6,638.8279561710661,1.0,1,1,2022.093527
165,3,1|bld,3.29,0.608454178,STNWG,2,F,C,5,petrol,108,55.0,blue,M,1,weekday,12am - 6 am,12,666.578033026213,0.0,1,1,3753.703485
166,3,1|bld,5.98,0.544537709,SUV,3,F,B,3,electric,101,71.0,red,M,1,weekday,6am - 12pm,12,642.0591760174467,0.0,1,1,3662.881233
167,1,1|bld,6.33,0.656380652,SEDAN,2,M,B,3,hybrid,77,82.0,white,M,1,weekday,12pm - 6pm,12,657.4212470893352,0.0,1,1,3981.158567
168,4,2|val,3.9600000000000004,0.596666309,STNWG,3,F,E,3,electric,157,82.0,white,M,1,weekday,6am - 12pm,12,648.8147164304422,0.0,1,1,3738.523788
169,3,1|bld,5.890000000000001,0.624125599,SUV,2,F,B,6,petrol,148,114.0,gray,S,1,weekday,6pm - 12am,12,645.5617593531822,0.0,1,1,2415.664756
170,2,1|bld,6.98,0.360923827,SUV,4,M,C,5,petrol,187,99.0,green,M,0,weekday,12pm - 6pm,12,651.6132982334123,0.0,1,1,2330.062952
171,1,1|bld,6.23,0.833466843,SEDAN,2,M,B,4,petrol,104,64.0,blue,S,1,weekday,12pm - 6pm,12,639.3357305942743,0.0,1,1,5324.727898
172,1,1|bld,5.8500000000000005,0.3369570525,SUV,2,M,A,4,petrol,118,85.0,white,S,0,weekday,12pm - 6pm,6,637.7368028806222,0.0,1,1,2293.216499
173,4,2|val,4.95,0.999361476,STNWG,1,M,A,2,petrol,104,97.0,silver,S,1,weekday,6pm - 12am,12,660.1383358362319,1.0,1,1,3432.747087
174,1,1|bld,6.42,0.726090164,STNWG,3,F,A,5,dissel,182,105.0,red,S,0,weekend,12pm - 6pm,12,638.459946810027,0.0,1,2,4180.216041
175,2,1|bld,3.6,0.816654829,STNWG,2,M,E,4,petrol,197,94.0,green,S,1,weekday,12pm - 6pm,12,655.011746511797,0.0,1,1,4558.993795
176,1,1|bld,7.24,0.526255105,SUV,4,F,D,5,petrol,113,111.0,black,S,0,weekday,6am - 12pm,12,626.8291191932467,0.0,1,1,2075.710474
177,4,2|val,5.95,0.9453157,STNWG,4,F,A,3,petrol,127,92.0,red,M,0,weekday,12pm - 6pm,12,650.3101681112722,1.0,1,1,3546.875031
178,3,1|bld,6.21,0.373116284,SEDAN,2,F,B,5,petrol,106,87.0,green,S,0,weekday,12pm - 6pm,6,646.8189619012255,0.0,1,1,2354.44564
179,3,1|bld,6.24,0.819640124,SUV,4,M,E,4,dissel,127,61.0,blue,M,0,weekday,6am - 12pm,12,648.3414239472291,0.0,1,1,5824.75072
180,4,2|val,6.16,0.572186357,SEDAN,1,M,B,4,dissel,131,107.0,red,M,1,weekday,12am - 6 am,12,651.5190111637708,0.0,1,1,2423.037376
181,1,1|bld,1.8900000000000006,0.999315861,STNWG,1,F,D,4,petrol,111,55.0,green,S,1,weekday,12pm - 6pm,12,664.2193906302368,1.0,1,1,3541.045554
182,3,1|bld,6.140000000000001,0.525980634,SEDAN,1,M,A,4,petrol,108,66.0,gray,M,1,weekday,6pm - 12am,12,653.7411405834983,0.0,1,1,3307.23098
183,3,1|bld,6.0,0.999323289,STNWG,4,F,D,5,petrol,190,116.0,gray,M,0,weekday,12am - 6 am,12,640.7950889992375,1.0,1,1,3619.9906349999997
184,4,2|val,6.07,0.353043296,SEDAN,1,M,A,4,petrol,85,80.0,green,S,1,weekday,6am - 12pm,6,644.9405866905623,0.0,1,1,2360.6149809999997
185,2,1|bld,5.73,0.34314656,SEDAN,1,M,B,2,petrol,154,68.0,black,S,0,weekend,6am - 12pm,6,635.2188154257842,0.0,1,1,2409.369657
186,2,1|bld,6.03,0.884778588,SEDAN,1,M,C,2,petrol,76,106.0,black,M,1,weekend,6am - 12pm,12,642.3269526986741,1.0,1,1,3565.613618
187,1,1|bld,6.09,0.506591241,SEDAN,1,M,B,1,petrol,158,89.0,gray,S,1,weekday,6am - 12pm,12,653.4439448797018,0.0,1,1,2000.720388
188,4,2|val,6.180000000000001,0.680283537,SEDAN,1,F,A,5,petrol,114,83.0,red,M,1,weekend,6am - 12pm,12,660.544008218225,0.0,1,1,4182.1733810000005
189,1,1|bld,6.7700000000000005,0.609440437,SEDAN,4,M,C,2,electric,94,63.0,gray,S,1,weekday,12pm - 6pm,12,649.3402622278085,0.0,1,1,2386.373004
190,1,1|bld,4.83,0.947522897,STNWG,3,M,A,2,petrol,125,71.0,black,S,0,weekday,12pm - 6pm,12,646.0355751565266,1.0,1,1,3864.923261
191,1,1|bld,3.42,0.934101409,STNWG,2,F,F,2,dissel,119,56.0,gray,S,0,weekend,6am - 12pm,12,638.1981394740361,1.0,1,1,6241.676048
192,1,1|bld,5.66,0.720486333,STNWG,4,M,E,4,petrol,133,89.0,gray,S,1,weekday,6am - 12pm,12,669.8961689519829,0.0,1,1,4664.38162
193,3,1|bld,5.79,0.860147721,SUV,2,M,E,2,petrol,184,84.0,white,S,1,weekday,6am - 12pm,12,636.7353582187211,0.0,1,1,3984.557373
194,4,2|val,4.290000000000001,0.709555421,STNWG,1,M,A,3,petrol,140,122.0,gray,M,1,weekday,6pm - 12am,12,647.4710725698337,0.0,1,1,2422.471707
195,3,1|bld,5.890000000000001,0.628677319,SUV,3,F,B,3,petrol,118,92.0,black,M,0,weekday,12pm - 6pm,12,660.7329581038721,0.0,1,1,2078.9182840000003
196,4,2|val,6.58,0.367388766,SEDAN,4,M,C,5,dissel,89,113.0,blue,M,1,weekday,6pm - 12am,12,648.5050250548807,0.0,1,1,2128.400828
197,2,1|bld,4.25,0.937674748,STNWG,2,F,A,4,dissel,176,81.0,silver,S,1,weekday,12pm - 6pm,12,645.7651840746253,1.0,1,1,3691.9288269999997
198,4,2|val,6.16,0.750973283,SEDAN,3,M,C,5,petrol,108,118.0,white,S,0,weekday,12pm - 6pm,12,644.8145953017806,0.0,1,1,2400.06754
199,1,1|bld,5.44,0.602352731,SUV,2,F,C,5,petrol,126,81.0,green,M,1,weekday,12pm - 6pm,12,651.8966561743047,0.0,1,1,2327.392292
200,3,1|bld,6.94,0.631880001,SUV,4,M,C,5,dissel,179,114.0,white,S,1,weekday,6am - 12pm,12,649.9280923886886,0.0,1,1,2834.4944379999997
201,3,1|bld,6.1000000000000005,0.92074582,SUV,3,F,D,6,petrol,177,92.0,silver,M,0,weekday,12pm - 6pm,12,636.404809664726,1.0,1,1,3965.142052
202,1,1|bld,5.66,0.781866496,SUV,3,M,C,4,petrol,199,58.0,gray,M,1,weekend,12pm - 6pm,12,649.7386724640706,0.0,1,1,3824.635762
203,4,2|val,5.5600000000000005,0.4463792055,SUV,2,F,C,2,petrol,101,61.0,brown,M,0,weekday,12pm - 6pm,6,639.0073345985693,1.0,1,1,2008.187196
204,4,2|val,6.5,0.603271662,SEDAN,2,M,E,2,hybrid,111,78.0,black,S,1,weekday,12pm - 6pm,12,650.7055307218046,0.0,1,1,2094.500288
205,1,1|bld,3.7600000000000002,0.772108858,STNWG,2,M,E,5,dissel,141,74.0,white,S,1,weekend,12pm - 6pm,12,649.9997695959385,0.0,1,1,4727.405809
206,1,1|bld,6.680000000000001,0.4652360225,SUV,3,F,B,6,petrol,170,64.0,gray,M,0,weekday,6am - 12pm,6,651.478604909648,1.0,1,1,3055.4875629999997
207,2,1|bld,5.59,0.993980846,SUV,2,M,D,2,hybrid,135,92.0,black,S,0,weekday,6am - 12pm,12,639.3385629958773,1.0,1,1,6856.8610100000005
208,4,2|val,5.050000000000001,0.313291433,SEDAN,3,F,A,2,petrol,136,79.0,gray,M,0,weekday,6am - 12pm,6,640.075693838696,0.0,1,1,2055.281594
209,4,2|val,5.58,0.624969221,SUV,2,F,D,5,hybrid,105,111.0,red,M,1,weekend,6am - 12pm,12,646.3718084315992,0.0,1,1,3689.516547
210,1,1|bld,6.49,0.617947296,UTE,4,M,E,1,petrol,252,84.0,silver,S,1,weekday,12pm - 6pm,12,646.3353025677304,0.0,1,1,4112.706709
211,3,1|bld,5.53,0.620230054,SUV,2,M,C,3,dissel,164,55.0,silver,M,1,weekday,6pm - 12am,12,655.9483704911281,0.0,1,1,2439.947137
212,2,1|bld,4.69,0.914029357,SUV,1,F,B,6,petrol,152,55.0,yellow,M,0,weekday,12pm - 6pm,12,645.0245561747505,1.0,1,1,3827.517097
213,2,1|bld,6.7,0.547898214,SUV,3,M,E,3,electric,122,98.0,white,M,0,weekend,12pm - 6pm,12,659.9505857223816,0.0,1,1,2077.01839
214,4,2|val,5.94,0.881276761,SUV,2,F,A,2,petrol,145,65.0,gray,M,1,weekday,12pm - 6pm,12,638.7158515216031,0.0,1,1,4211.803613
215,4,2|val,4.67,0.361028087,SUV,1,M,E,4,petrol,127,87.0,black,M,0,weekday,6am - 12pm,12,644.5551512889601,0.0,1,1,2412.165144
216,3,1|bld,5.79,0.365779378,SEDAN,1,M,D,1,petrol,110,117.0,brown,M,0,weekday,6pm - 12am,12,642.1670327804039,0.0,1,1,2328.231773
217,2,1|bld,5.890000000000001,0.657869109,UTE,3,F,E,2,petrol,152,72.0,white,S,1,weekday,6am - 12pm,12,645.3441512363308,0.0,1,1,4669.484671
218,4,2|val,5.1,0.4779340265,STNWG,3,F,B,2,dissel,122,87.0,black,M,1,weekday,6am - 12pm,6,645.2940939057925,1.0,1,1,2032.724632
219,2,1|bld,6.82,0.808731877,SEDAN,3,M,A,4,petrol,117,135.0,silver,S,1,weekday,12am - 6 am,12,646.2380371126769,0.0,1,2,4879.362747
220,2,1|bld,6.8100000000000005,0.931204665,BUS,4,M,F,2,hybrid,261,88.0,white,S,1,weekday,6pm - 12am,12,643.6015238303593,1.0,1,1,3754.631893
221,1,1|bld,6.15,0.519080354,SUV,3,M,E,4,petrol,157,104.0,blue,M,0,weekend,12pm - 6pm,12,639.9485675750698,0.0,1,1,4212.440316
222,2,1|bld,5.43,0.511414546,STNWG,4,F,C,3,dissel,138,78.0,black,S,0,weekday,12pm - 6pm,12,645.31893038192,0.0,1,1,2086.8783350000003
223,4,2|val,6.91,0.494801659,SUV,4,F,C,4,petrol,142,86.0,blue,S,1,weekday,12am - 6 am,12,646.406889783083,0.0,1,2,4210.247565000001
224,2,1|bld,6.16,0.851070682,SUV,3,M,B,4,petrol,159,73.0,black,S,1,weekend,12pm - 6pm,12,646.7462262252417,0.0,1,1,3559.988834
225,2,1|bld,6.61,0.717931076,SUV,3,F,C,5,hybrid,116,78.0,silver,S,0,weekday,12pm - 6pm,12,643.3384384870228,0.0,1,1,2759.767648
226,2,1|bld,4.5600000000000005,0.999324785,STNWG,3,F,F,2,petrol,189,95.0,gray,S,1,weekday,6pm - 12am,12,642.38191632261,1.0,1,1,4008.307067
227,2,1|bld,6.5200000000000005,0.639648109,SEDAN,2,F,C,4,petrol,142,122.0,silver,M,1,weekday,6pm - 12am,12,646.8012255360835,0.0,1,1,2386.6540029999996
228,1,1|bld,4.36,0.733018513,STNWG,3,M,C,5,dissel,199,77.0,green,M,1,weekend,6am - 12pm,12,641.2665832023357,0.0,1,1,5002.280804
229,4,2|val,5.95,0.902410588,UTE,4,F,C,1,dissel,260,79.0,white,S,1,weekday,6am - 12pm,12,643.0096213508252,1.0,1,1,3660.2597479999995
230,2,1|bld,2.87,0.737768039,TRUCK,1,F,D,2,dissel,219,114.0,silver,M,1,weekend,6pm - 12am,12,639.8579122819523,0.0,1,1,5193.366521
231,4,2|val,5.720000000000001,0.750358672,SEDAN,2,M,C,4,petrol,145,65.0,gray,S,1,weekday,12pm - 6pm,12,645.5397160115874,0.0,1,1,5473.4899510000005
232,1,1|bld,4.75,0.99935808,HDTOP,3,F,C,5,petrol,206,55.0,red,S,1,weekend,6pm - 12am,12,638.303621981003,1.0,1,1,3938.978401
233,2,1|bld,6.25,0.56553769,SEDAN,2,M,C,3,petrol,115,55.0,blue,M,1,weekend,12pm - 6pm,12,643.3460476442181,0.0,1,1,2091.849429
234,1,1|bld,6.82,0.674313824,UTE,4,F,B,4,dissel,240,68.0,gray,M,0,weekday,12pm - 6pm,12,647.9093229599007,0.0,1,1,2378.104057
235,4,2|val,2.9700000000000006,0.898635657,TRUCK,1,F,C,2,petrol,210,90.0,black,S,0,weekday,12pm - 6pm,12,652.0685177677851,1.0,1,1,2380.8369279999997
236,2,1|bld,5.99,0.684627599,SEDAN,1,F,E,1,petrol,92,76.0,white,M,1,weekend,12pm - 6pm,12,648.4460522068341,0.0,1,1,2300.425636
237,1,1|bld,3.4700000000000006,0.999325121,STNWG,2,F,A,6,hybrid,128,79.0,white,M,0,weekday,6am - 12pm,12,653.3911808221,1.0,1,1,3639.610356
238,4,2|val,6.09,0.557434309,SEDAN,1,M,B,4,petrol,106,60.0,red,M,1,weekend,6am - 12pm,12,643.2881368766766,0.0,1,1,2396.054025
239,3,1|bld,6.45,0.946148771,SUV,3,M,A,4,petrol,149,58.0,gray,S,1,weekday,6am - 12pm,12,640.8228065238475,1.0,1,1,3752.932936
240,4,2|val,5.7,0.657498871,SUV,2,M,C,4,dissel,124,92.0,white,S,1,weekday,12pm - 6pm,12,642.433396876226,0.0,1,1,2352.415443
241,3,1|bld,5.12,0.5241842,UTE,3,M,E,3,dissel,180,69.0,gray,M,1,weekday,6pm - 12am,12,662.8167162564563,0.0,1,1,3639.519039
242,3,1|bld,5.95,0.823022671,HDTOP,4,F,A,5,petrol,280,55.0,black,M,1,weekday,12am - 6 am,12,643.9734241196578,0.0,1,1,5613.283463
243,4,2|val,6.98,0.629292647,SEDAN,4,M,A,2,petrol,119,90.0,white,M,0,weekday,12pm - 6pm,12,645.8349924421486,0.0,1,1,2418.1220089999997
244,4,2|val,5.2,0.535814873,UTE,3,M,D,4,petrol,168,57.0,white,M,1,weekday,6am - 12pm,12,636.5299111460827,0.0,1,1,4203.410337
245,2,1|bld,6.880000000000001,0.546511382,SUV,4,F,C,2,electric,111,83.0,gray,M,1,weekday,6am - 12pm,12,659.4862215633572,0.0,1,1,2385.94906
246,2,1|bld,4.9,0.754585979,STNWG,2,F,A,4,petrol,112,74.0,black,M,1,weekday,6am - 12pm,12,650.5721806555251,0.0,1,1,2370.257664
247,2,1|bld,4.45,0.63304068,STNWG,3,M,E,4,petrol,106,83.0,white,S,0,weekend,12pm - 6pm,12,643.4487584789008,0.0,1,1,4474.521005
248,3,1|bld,6.33,0.4916590215,SEDAN,3,M,D,5,dissel,141,75.0,gray,M,0,weekend,12pm - 6pm,6,636.0108242585063,1.0,1,1,3486.320337
249,4,2|val,6.680000000000001,0.554284337,SUV,3,M,C,3,petrol,130,119.0,white,S,0,weekday,6pm - 12am,12,642.4759494429588,0.0,1,1,2138.555042
250,4,2|val,5.44,0.661544095,STNWG,4,F,B,4,petrol,132,55.0,white,S,1,weekday,6am - 12pm,12,663.2607142209591,0.0,1,1,5249.329890999999
251,3,1|bld,1.4300000000000006,0.671784157,STNWG,2,M,A,3,petrol,193,98.0,brown,M,1,weekend,6am - 12pm,12,640.8088799099041,0.0,1,1,3987.742447
252,2,1|bld,5.59,0.292748503,STNWG,4,F,B,3,petrol,158,87.0,gray,S,1,weekend,12pm - 6pm,12,650.3595817217405,0.0,1,1,2030.052663
253,1,1|bld,6.16,0.999363736,SEDAN,1,M,A,3,petrol,102,90.0,gray,M,0,weekend,12pm - 6pm,12,646.3509421942288,1.0,1,2,6780.08336
254,1,1|bld,3.3900000000000006,0.644312372,STNWG,2,M,E,5,dissel,132,73.0,black,S,1,weekday,6am - 12pm,12,644.1637169089292,0.0,1,1,4642.943864
255,1,1|bld,4.75,0.597701848,STNWG,3,F,C,5,dissel,180,84.0,black,M,0,weekday,6am - 12pm,12,640.6464580546647,0.0,1,1,2063.898928
256,3,1|bld,5.91,0.696092238,PANVN,3,F,C,1,dissel,64,100.0,black,S,1,weekday,12pm - 6pm,12,638.4197222625457,0.0,1,1,2320.426759
257,3,1|bld,2.8000000000000007,0.885193967,STNWG,2,F,A,2,hybrid,149,66.0,green,S,1,weekday,12pm - 6pm,12,646.771073723881,1.0,1,1,3166.63177
258,1,1|bld,5.1,0.579244378,SUV,2,M,A,4,petrol,177,81.0,white,S,1,weekend,12pm - 6pm,12,657.7259337039641,0.0,1,1,3812.379821
259,2,1|bld,6.12,0.336543573,STNWG,4,F,A,4,dissel,118,82.0,blue,S,0,weekend,12pm - 6pm,12,647.9769368243955,0.0,1,1,2357.4340939999997
260,2,1|bld,6.21,0.299678109,SUV,3,F,C,4,electric,116,70.0,blue,M,1,weekday,6am - 12pm,6,646.0609268291483,0.0,1,1,2321.754992
261,3,1|bld,5.78,0.961556669,SEDAN,2,M,D,6,petrol,120,104.0,white,M,1,weekday,6am - 12pm,12,652.7264469703788,1.0,1,1,3034.318591
262,1,1|bld,4.720000000000001,0.683773649,HDTOP,3,F,F,2,petrol,239,81.0,black,M,1,weekend,6pm - 12am,12,659.4048454728273,0.0,1,1,4537.88256
263,1,1|bld,3.8800000000000003,0.871833938,STNWG,3,F,C,4,petrol,198,95.0,yellow,S,1,weekday,12pm - 6pm,12,659.5685856507323,1.0,1,1,2417.4809999999998
264,1,1|bld,5.930000000000001,0.66593892,SEDAN,1,M,B,6,petrol,159,67.0,yellow,M,1,weekday,6am - 12pm,12,645.6052502081211,0.0,1,1,2365.286265
265,2,1|bld,4.28,0.953016819,STNWG,2,M,C,4,petrol,180,116.0,brown,S,1,weekend,6am - 12pm,12,640.0431120970087,1.0,1,1,2775.971125
266,2,1|bld,5.2700000000000005,0.981571355,SUV,2,M,C,2,petrol,108,123.0,red,S,0,weekday,6pm - 12am,12,641.5192244440016,1.0,1,1,2333.4293
267,1,1|bld,6.86,0.640571004,SEDAN,4,M,C,5,petrol,84,55.0,blue,S,0,weekday,6am - 12pm,12,650.1057978377609,0.0,1,1,2400.030739
268,2,1|bld,5.69,0.65914424,SEDAN,2,F,A,2,electric,98,68.0,red,S,0,weekday,6am - 12pm,12,647.6439013056952,0.0,1,1,2339.216028
269,1,1|bld,6.74,0.577259648,SEDAN,3,F,C,4,petrol,109,86.0,white,M,0,weekday,6am - 12pm,12,642.159900347191,0.0,1,1,4807.2178619999995
270,3,1|bld,6.54,0.785211319,SEDAN,3,M,A,4,petrol,111,72.0,gray,S,0,weekday,12pm - 6pm,12,657.8663426467313,0.0,1,1,2439.897582
271,4,2|val,5.42,0.638417643,SUV,1,F,A,3,petrol,182,77.0,brown,M,0,weekday,6am - 12pm,12,645.4196689666431,0.0,1,1,2333.4344419999998
272,2,1|bld,6.71,0.558982365,SUV,3,M,E,2,dissel,123,94.0,black,S,1,weekday,6am - 12pm,12,651.020658194812,0.0,1,1,4106.6282519999995
273,3,1|bld,7.09,0.904625368,SUV,4,F,B,3,electric,165,56.0,gray,M,0,weekday,12pm - 6pm,12,648.2644011449779,1.0,1,1,2713.806591
274,4,2|val,5.28,0.806772609,SEDAN,1,M,C,3,petrol,86,97.0,brown,M,1,weekday,6am - 12pm,12,664.6528888214916,0.0,1,1,2348.8575570000003
275,3,1|bld,6.0,0.65402787,SUV,2,M,C,2,hybrid,184,87.0,white,M,1,weekend,6am - 12pm,12,653.1680051274691,0.0,1,1,4583.947113
276,4,2|val,5.550000000000001,0.701289437,SUV,1,M,C,3,petrol,150,70.0,blue,M,1,weekend,6am - 12pm,12,642.2992791121831,0.0,1,2,5377.649758
277,4,2|val,6.86,0.278144325,STNWG,4,M,A,4,petrol,187,107.0,white,S,0,weekday,6am - 12pm,12,665.7690363824357,0.0,1,1,2024.3022429999999
278,2,1|bld,6.12,0.712107611,UTE,3,F,C,1,petrol,159,98.0,gray,M,0,weekday,6am - 12pm,12,647.7076613542787,0.0,1,1,2289.051719
279,2,1|bld,6.680000000000001,0.839701297,SUV,4,M,A,3,petrol,193,95.0,red,M,1,weekday,6am - 12pm,12,639.4266246829442,0.0,1,1,2883.671531
280,4,2|val,6.12,0.681642482,SEDAN,2,M,A,2,petrol,85,99.0,white,S,0,weekday,12pm - 6pm,12,671.9706206507434,0.0,1,1,2033.6447010000002
281,2,1|bld,6.0,0.731324328,SUV,2,F,B,6,petrol,114,61.0,brown,M,0,weekday,12pm - 6pm,12,649.6128096095249,0.0,1,1,5970.4251620000005
282,1,1|bld,5.970000000000001,0.2694205655,SUV,2,M,C,2,petrol,200,106.0,silver,M,1,weekday,6pm - 12am,6,653.4267721069987,0.0,1,1,2019.3696479999999
283,4,2|val,6.48,0.741726108,SEDAN,2,M,C,4,petrol,120,100.0,gray,S,1,weekday,12pm - 6pm,12,643.6127540533677,0.0,1,1,2416.125302
284,1,1|bld,-0.1899999999999995,0.828698443,STNWG,1,F,C,6,hybrid,177,79.0,black,S,1,weekday,6am - 12pm,12,642.1452072542497,0.0,1,1,2110.481606
285,1,1|bld,6.21,0.730288121,STNWG,4,M,B,2,dissel,103,90.0,blue,M,1,weekday,12pm - 6pm,12,656.9065923092298,0.0,1,1,2388.202661
286,4,2|val,5.880000000000001,0.292397439,SEDAN,2,M,A,3,petrol,149,106.0,silver,M,1,weekday,12pm - 6pm,12,637.8119835566979,0.0,1,1,2075.65596
287,2,1|bld,7.220000000000001,0.681415583,SEDAN,4,F,B,5,petrol,112,95.0,silver,S,0,weekday,12am - 6 am,12,640.5948344748546,0.0,1,1,4883.137429
288,1,1|bld,5.96,0.626278072,STNWG,2,M,B,3,hybrid,131,103.0,yellow,S,1,weekday,6am - 12pm,12,643.424729657996,0.0,1,1,2112.9036060000003
289,1,1|bld,6.33,0.898115028,STNWG,4,F,B,4,petrol,160,65.0,white,S,0,weekday,6pm - 12am,12,656.5165391194774,1.0,1,1,6686.278678999999
290,1,1|bld,6.3500000000000005,0.588886908,SUV,3,F,C,3,petrol,167,63.0,black,S,1,weekday,12pm - 6pm,12,642.3298188393896,0.0,1,1,2318.3825859999997
291,2,1|bld,6.390000000000001,0.707388157,STNWG,4,M,C,3,petrol,169,106.0,white,M,0,weekday,6am - 12pm,12,639.8206162070506,0.0,1,1,2339.278496
292,3,1|bld,5.630000000000001,0.610933708,SEDAN,2,M,C,2,petrol,73,61.0,gray,S,1,weekday,12am - 6 am,12,641.1250450632631,0.0,1,1,2090.47053
293,4,2|val,6.19,0.78501758,PANVN,3,M,B,4,petrol,91,55.0,yellow,M,0,weekday,12pm - 6pm,12,650.4047115062807,0.0,1,1,5451.857803000001
294,2,1|bld,5.79,0.47822825,SEDAN,2,M,A,3,petrol,94,79.0,gray,M,1,weekday,12pm - 6pm,12,644.3288226428302,0.0,1,1,3499.985459
295,2,1|bld,6.51,0.3381123015,STNWG,4,M,B,3,dissel,164,95.0,green,M,1,weekend,12pm - 6pm,6,652.5905069203784,0.0,1,1,2289.404833
296,4,2|val,4.5200000000000005,0.737121427,UTE,1,F,B,4,dissel,196,72.0,black,M,1,weekday,12pm - 6pm,12,641.5635194025994,0.0,1,1,2139.350696
297,2,1|bld,5.58,0.770269707,SEDAN,1,F,C,1,dissel,78,79.0,gray,M,1,weekday,6pm - 12am,12,641.9541569768745,0.0,1,1,2823.337578
298,3,1|bld,6.180000000000001,0.672265911,SEDAN,3,M,F,3,electric,140,66.0,yellow,S,1,weekday,12pm - 6pm,12,648.2716677514096,0.0,1,1,2018.399665
299,2,1|bld,6.25,0.93144282,SUV,3,M,A,2,petrol,168,81.0,white,M,1,weekday,6pm - 12am,12,648.1132911874743,1.0,1,1,2853.66197
300,1,1|bld,6.01,0.876499969,SEDAN,1,M,A,4,petrol,85,124.0,red,S,0,weekday,6am - 12pm,12,646.9123153170016,0.0,1,1,2103.838758
301,3,1|bld,6.03,0.884994366,SUV,3,M,C,3,petrol,195,89.0,silver,S,1,weekend,12pm - 6pm,12,658.5001936002087,0.0,1,1,2334.064499
302,2,1|bld,5.59,0.746704283,SEDAN,2,M,C,4,petrol,146,72.0,white,M,0,weekday,6pm - 12am,12,660.6431765051407,0.0,1,1,2076.381768
303,3,1|bld,6.470000000000001,0.471845557,SUV,4,M,A,3,dissel,192,102.0,white,M,1,weekday,6pm - 12am,12,648.5669521859618,0.0,1,1,3550.250863
304,1,1|bld,6.680000000000001,0.747699075,SEDAN,3,M,A,5,electric,74,62.0,silver,M,1,weekend,12pm - 6pm,12,643.5325698272129,0.0,1,1,2333.048257
305,4,2|val,5.03,0.682184089,STNWG,3,F,B,5,hybrid,194,55.0,blue,M,0,weekday,6pm - 12am,12,653.5789584579064,0.0,1,1,2316.886124
306,4,2|val,7.17,0.829241746,SUV,4,F,A,4,petrol,140,78.0,silver,S,1,weekday,12pm - 6pm,12,661.1902216717624,0.0,1,2,8727.487065000001
307,3,1|bld,6.3100000000000005,0.555555089,UTE,4,F,A,6,petrol,261,113.0,gray,M,1,weekday,6pm - 12am,12,654.6452397024756,0.0,1,1,3712.903045
308,2,1|bld,6.17,0.4176300595,SEDAN,2,M,B,1,petrol,115,55.0,black,S,1,weekday,6am - 12pm,6,638.7664734217468,0.0,1,1,3230.813676
309,1,1|bld,6.180000000000001,0.666118972,SUV,2,M,A,4,petrol,148,58.0,white,M,1,weekday,6am - 12pm,12,676.047616411215,0.0,1,1,2076.8800619999997
310,4,2|val,6.5200000000000005,0.321479343,SEDAN,3,M,C,1,electric,99,55.0,white,M,1,weekend,6am - 12pm,6,642.393231070828,0.0,1,1,2581.290973
311,2,1|bld,6.86,0.3137600355,COUPE,4,F,B,3,dissel,246,61.0,gray,M,1,weekday,6am - 12pm,6,652.2189056923045,0.0,1,1,2392.9342579999998
312,1,1|bld,6.82,0.631821341,STNWG,4,M,A,2,dissel,150,91.0,silver,S,1,weekday,12pm - 6pm,12,652.0859560197291,0.0,1,1,2748.7088940000003
313,2,1|bld,3.8000000000000003,0.893303633,STNWG,2,F,C,4,dissel,194,84.0,red,M,1,weekday,6am - 12pm,12,652.7158898497167,1.0,1,1,6442.941521000001
314,2,1|bld,6.470000000000001,0.826389122,SUV,3,M,C,4,petrol,186,89.0,blue,S,1,weekend,6pm - 12am,12,644.0356414728872,0.0,1,2,6016.262455
315,1,1|bld,4.84,0.560041798,SUV,2,M,B,5,petrol,116,70.0,white,S,1,weekday,12pm - 6pm,12,648.9413228386832,0.0,1,1,4136.041321000001
316,2,1|bld,5.930000000000001,0.4753721345,SUV,3,M,D,6,petrol,170,65.0,gray,S,1,weekday,12pm - 6pm,6,673.5234025972723,1.0,1,1,3641.17997
